2023-03-10 09:09:35 INFO     Started
2023-03-10 09:09:47 INFO     Processing session 20100410200461640
2023-03-10 09:09:47 INFO     Processing session 21010210215461270
2023-03-10 09:09:47 INFO     Processing session 21010411561952676
2023-03-10 09:09:47 INFO     Processing session 20110408141438904
2023-03-10 09:09:47 INFO     Processing session 21020220290036096
2023-03-10 09:09:47 INFO     Processing session 21020110095046316
2023-03-10 09:09:47 INFO     Processing session 21030410243049870
2023-03-10 09:09:47 INFO     Processing session 21030207542789828
2023-03-10 09:09:47 INFO     Processing session 21040307455497548
2023-03-10 09:09:47 INFO     Processing session 20110208200333796
2023-03-10 09:09:47 INFO     Processing session 21020508502755510
2023-03-10 09:09:47 INFO     Processing session 21040108395039200
2023-03-10 09:09:47 INFO     Processing session 20090315085850788
2023-03-10 09:09:47 INFO     Processing session 21000109214933260
2023-03-10 09:09:47 INFO     Processing session 21000312490993440
2023-03-10 09:09:47 INFO     Processing session 21000512504636270
2023-03-10 09:09:47 INFO     Processing session 20100410200461640
2023-03-10 09:09:47 INFO     Processing session 21010210222336104
2023-03-10 09:09:47 INFO     Processing session 21010411561952676
2023-03-10 09:09:47 INFO     Processing session 20110408141438904
2023-03-10 09:09:47 INFO     Processing session 21020220415574364
2023-03-10 09:09:47 INFO     Processing session 21020110095046316
2023-03-10 09:09:47 INFO     Processing session 21030410253131824
2023-03-10 09:09:47 INFO     Processing session 21030207542789828
2023-03-10 09:09:47 INFO     Processing session 21040307455497548
2023-03-10 09:09:47 INFO     Processing session 20110208202189904
2023-03-10 09:09:47 INFO     Processing session 21020508502755510
2023-03-10 09:09:47 INFO     Processing session 21040108395039200
2023-03-10 09:09:47 INFO     Processing session 20090315101457836
2023-03-10 09:09:47 INFO     Processing session 21000109214933260
2023-03-10 09:09:47 INFO     Processing session 21000312522152210
2023-03-10 09:09:47 INFO     Processing session 21000512504636270
2023-03-10 09:09:47 INFO     Processing session 20100410200461640
2023-03-10 09:09:47 INFO     Processing session 21010210222336104
2023-03-10 09:09:47 INFO     Processing session 21010411572592070
2023-03-10 09:09:47 INFO     Processing session 20110408172777290
2023-03-10 09:09:47 INFO     Processing session 21020220415574364
2023-03-10 09:09:47 INFO     Processing session 21020110095046316
2023-03-10 09:09:47 INFO     Processing session 21030410253131824
2023-03-10 09:09:47 INFO     Processing session 21030207542789828
2023-03-10 09:09:47 INFO     Processing session 21040307455497548
2023-03-10 09:09:47 INFO     Processing session 20110208202189904
2023-03-10 09:09:47 INFO     Processing session 21020508521966652
2023-03-10 09:09:47 INFO     Processing session 21040108452176104
2023-03-10 09:09:47 INFO     Processing session 20090315101457836
2023-03-10 09:09:47 INFO     Processing session 21000109214933260
2023-03-10 09:09:47 INFO     Processing session 21000312522152210
2023-03-10 09:09:47 INFO     Processing session 21000512532440320
2023-03-10 09:09:47 INFO     Processing session 20100410220442884
2023-03-10 09:09:47 INFO     Processing session 21010210222336104
2023-03-10 09:09:47 INFO     Processing session 21010411572592070
2023-03-10 09:09:47 INFO     Processing session 20110408172777290
2023-03-10 09:09:47 INFO     Processing session 21020220415574364
2023-03-10 09:09:47 INFO     Processing session 21020110095619132
2023-03-10 09:09:47 INFO     Processing session 21030410253131824
2023-03-10 09:09:47 INFO     Processing session 21030208010738060
2023-03-10 09:09:47 INFO     Processing session 21040307495785510
2023-03-10 09:09:47 INFO     Processing session 20110208202189904
2023-03-10 09:09:47 INFO     Processing session 21020508521966652
2023-03-10 09:09:47 INFO     Processing session 21040108452176104
2023-03-10 09:09:47 INFO     Processing session 20090315101457836
2023-03-10 09:09:47 INFO     Processing session 21000109241092736
2023-03-10 09:09:47 INFO     Processing session 21000312522152210
2023-03-10 09:09:47 INFO     Processing session 21000512532440320
2023-03-10 09:09:47 INFO     Processing session 20100410220442884
2023-03-10 09:09:47 INFO     Processing session 21010210233619852
2023-03-10 09:09:47 INFO     Processing session 21010411572592070
2023-03-10 09:09:47 INFO     Processing session 20110408172777290
2023-03-10 09:09:47 INFO     Processing session 21020220564112504
2023-03-10 09:09:47 INFO     Processing session 21020110095619132
2023-03-10 09:09:47 INFO     Processing session 21030410272394204
2023-03-10 09:09:47 INFO     Processing session 21030208010738060
2023-03-10 09:09:47 INFO     Processing session 21040307495785510
2023-03-10 09:09:47 INFO     Processing session 20110208292008012
2023-03-10 09:09:47 INFO     Processing session 21020508521966652
2023-03-10 09:09:47 INFO     Processing session 21040108452176104
2023-03-10 09:09:47 INFO     Processing session 20090315170769824
2023-03-10 09:09:47 INFO     Processing session 21000109241092736
2023-03-10 09:09:47 INFO     Processing session 21000312541624816
2023-03-10 09:09:47 INFO     Processing session 21000512532440320
2023-03-10 09:09:47 INFO     Processing session 20100410220442884
2023-03-10 09:09:47 INFO     Processing session 21010210233619852
2023-03-10 09:09:47 INFO     Processing session 21010411574128290
2023-03-10 09:09:47 INFO     Processing session 20110408202916736
2023-03-10 09:09:47 INFO     Processing session 21020220564112504
2023-03-10 09:09:47 INFO     Processing session 21020110095619132
2023-03-10 09:09:47 INFO     Processing session 21030410272394204
2023-03-10 09:09:47 INFO     Processing session 21030208010738060
2023-03-10 09:09:47 INFO     Processing session 21040307495785510
2023-03-10 09:09:47 INFO     Processing session 20110208292008012
2023-03-10 09:09:47 INFO     Processing session 21020508552092904
2023-03-10 09:09:47 INFO     Processing session 21040108454991252
2023-03-10 09:09:47 INFO     Processing session 20090315170769824
2023-03-10 09:09:47 INFO     Processing session 21000109241092736
2023-03-10 09:09:47 INFO     Processing session 21000312541624816
2023-03-10 09:09:47 INFO     Processing session 21000512533892720
2023-03-10 09:09:47 INFO     Processing session 20100410264099016
2023-03-10 09:09:47 INFO     Processing session 21010210233619852
2023-03-10 09:09:47 INFO     Processing session 21010411574128290
2023-03-10 09:09:47 INFO     Processing session 20110408202916736
2023-03-10 09:09:47 INFO     Processing session 21020220564112504
2023-03-10 09:09:47 INFO     Processing session 21020110144333010
2023-03-10 09:09:47 INFO     Processing session 21030410272394204
2023-03-10 09:09:47 INFO     Processing session 21030208070429616
2023-03-10 09:09:47 INFO     Processing session 21040307581935370
2023-03-10 09:09:47 INFO     Processing session 20110208292008012
2023-03-10 09:09:47 INFO     Processing session 21020508552092904
2023-03-10 09:09:47 INFO     Processing session 21040108454991252
2023-03-10 09:09:47 INFO     Processing session 20090315170769824
2023-03-10 09:09:47 INFO     Processing session 21000109252495864
2023-03-10 09:09:47 INFO     Processing session 21000312541624816
2023-03-10 09:09:47 INFO     Processing session 21000512533892720
2023-03-10 09:09:47 INFO     Processing session 20100410264099016
2023-03-10 09:09:47 INFO     Processing session 21010210240209240
2023-03-10 09:09:47 INFO     Processing session 21010411574128290
2023-03-10 09:09:47 INFO     Processing session 20110408202916736
2023-03-10 09:09:47 INFO     Processing session 21020220570779664
2023-03-10 09:09:47 INFO     Processing session 21020110144333010
2023-03-10 09:09:47 INFO     Processing session 21030410274410176
2023-03-10 09:09:47 INFO     Processing session 21030208070429616
2023-03-10 09:09:47 INFO     Processing session 21040307581935370
2023-03-10 09:09:47 INFO     Processing session 20110208324495030
2023-03-10 09:09:47 INFO     Processing session 21020508552092904
2023-03-10 09:09:47 INFO     Processing session 21040108454991252
2023-03-10 09:09:47 INFO     Processing session 20090317080721164
2023-03-10 09:09:47 INFO     Processing session 21000109252495864
2023-03-10 09:09:47 INFO     Processing session 21000313011054770
2023-03-10 09:09:47 INFO     Processing session 21000512533892720
2023-03-10 09:09:47 INFO     Processing session 20100410264099016
2023-03-10 09:09:47 INFO     Processing session 21010210240209240
2023-03-10 09:09:47 INFO     Processing session 21010411580560370
2023-03-10 09:09:47 INFO     Processing session 20110408251658176
2023-03-10 09:09:47 INFO     Processing session 21020220570779664
2023-03-10 09:09:47 INFO     Processing session 21020110144333010
2023-03-10 09:09:47 INFO     Processing session 21030410274410176
2023-03-10 09:09:47 INFO     Processing session 21030208070429616
2023-03-10 09:09:47 INFO     Processing session 21040307581935370
2023-03-10 09:09:47 INFO     Processing session 20110208324495030
2023-03-10 09:09:47 INFO     Processing session 21020508585688596
2023-03-10 09:09:47 INFO     Processing session 21040108460967216
2023-03-10 09:09:47 INFO     Processing session 20090317080721164
2023-03-10 09:09:47 INFO     Processing session 21000109252495864
2023-03-10 09:09:47 INFO     Processing session 21000313011054770
2023-03-10 09:09:47 INFO     Processing session 21000512535017960
2023-03-10 09:09:47 INFO     Processing session 20100410372505864
2023-03-10 09:09:47 INFO     Processing session 21010210240209240
2023-03-10 09:09:47 INFO     Processing session 21010210270946040
2023-03-10 09:09:47 INFO     Processing session 21010210270946040
2023-03-10 09:09:47 INFO     Processing session 21010210270946040
2023-03-10 09:09:47 INFO     Processing session 21020110172413580
2023-03-10 09:09:47 INFO     Processing session 21020110172413580
2023-03-10 09:09:47 INFO     Processing session 21020110172413580
2023-03-10 09:09:47 INFO     Processing session 21020110201705750
2023-03-10 09:09:47 INFO     Processing session 21020110201705750
2023-03-10 09:09:47 INFO     Processing session 21020110201705750
2023-03-10 09:09:47 INFO     Processing session 21040308035960464
2023-03-10 09:09:47 INFO     Processing session 21040308035960464
2023-03-10 09:09:47 INFO     Processing session 21040308035960464
2023-03-10 09:09:47 INFO     Processing session 21040308052232280
2023-03-10 09:09:47 INFO     Processing session 21000512535017960
2023-03-10 09:09:47 INFO     Processing session 20100410372505864
2023-03-10 09:09:47 INFO     Processing session 21010411580560370
2023-03-10 09:09:47 INFO     Processing session 21020220570779664
2023-03-10 09:09:47 INFO     Processing session 21020220594880212
2023-03-10 09:09:47 INFO     Processing session 21020220594880212
2023-03-10 09:09:47 INFO     Processing session 21020220594880212
2023-03-10 09:09:47 INFO     Processing session 21020221143826676
2023-03-10 09:09:47 INFO     Processing session 21020221143826676
2023-03-10 09:09:47 INFO     Processing session 21030208120913156
2023-03-10 09:09:47 INFO     Processing session 21020110204695064
2023-03-10 09:09:47 INFO     Processing session 21020110204695064
2023-03-10 09:09:47 INFO     Processing session 20090317080721164
2023-03-10 09:09:47 INFO     Processing session 21000313011054770
2023-03-10 09:09:47 INFO     Processing session 21000109370606724
2023-03-10 09:09:47 INFO     Processing session 21040308052232280
2023-03-10 09:09:47 INFO     Processing session 21000512535017960
2023-03-10 09:09:47 INFO     Processing session 20100410372505864
2023-03-10 09:09:47 INFO     Processing session 21010411580560370
2023-03-10 09:09:47 INFO     Processing session 21010210270955776
2023-03-10 09:09:47 INFO     Processing session 21040108460967216
2023-03-10 09:09:48 INFO     Processing session 20110408251658176
2023-03-10 09:09:48 INFO     Processing session 21020221143826676
2023-03-10 09:09:48 INFO     Processing session 21030410274410176
